# OpenWN-PT	por	https://github.com/arademaker/wordnet-br	CC by SA 3.0
01657967-a	lemma	embutido
01657967-a	lemma	encrustrado
01657977-v	lemma	desmantelar
01657977-v	lemma	desmontar
01658269-a	lemma	inclusivamente
01658269-a	lemma	inclusive
01659248-v	lemma	formar
01659248-v	lemma	modelar
01659248-v	lemma	moldar
01660870-v	lemma	reformar
01660994-a	lemma	cómodo
01660994-a	lemma	oportuno
01660994-a	lemma	propício
01661091-n	lemma	répteis
01661091-n	lemma	réptil
01661243-v	lemma	construir
01661243-v	lemma	erigir
01661289-a	lemma	bom
01661529-a	lemma	oportuno
01661592-n	lemma	Anapsida
01661592-n	lemma	anapsida
01661804-v	lemma	arrasar
01661804-v	lemma	demolir
01661804-v	lemma	raspar
01661818-n	lemma	Diapsida
01662118-v	lemma	erradicar
01662118-v	lemma	exterminar
01662118-v	lemma	extirpar
01662434-v	lemma	dilapidar
01662756-a	lemma	contraposto
01662756-a	lemma	contrário
01662784-n	lemma	Tartaruga
01662784-n	lemma	Tartarugas
01662784-n	lemma	Testudinata
01662784-n	lemma	tartaruga
01662784-n	lemma	tartarugas
01663401-n	lemma	Cheloniidae
01663401-n	lemma	tartaruga-marinha
01663571-a	lemma	optimista
01663571-a	lemma	otimista
01663749-v	lemma	assar
01663782-n	lemma	tartaruga-verde
01663916-a	lemma	altista
01664015-a	lemma	alegre
01664172-v	lemma	cozinhar
01664172-v	lemma	preparar
01664581-a	lemma	pessimista
01664990-n	lemma	tartaruga-de-pente
01665541-n	lemma	tartaruga-de-couro
01665638-v	lemma	cozinhar
01665638-v	lemma	preparar
01665761-n	lemma	Chelydridae
01666002-v	lemma	improvisar
01666327-v	lemma	confeccionar
01666489-a	lemma	descontrolado
01666802-n	lemma	Kinosternidae
01667132-v	lemma	alterar
01667132-v	lemma	modificar
01667132-v	lemma	modificar-se
01667570-n	lemma	Emydidae
01667607-v	lemma	bordar
01667607-v	lemma	recamar
01667729-a	lemma	sequencial
01667729-a	lemma	seqüencial
01667729-a	lemma	sucessivo
01668340-a	lemma	organizado
01668421-v	lemma	ilustrar
01668567-a	lemma	metódica
01668567-a	lemma	metódico
01668603-v	lemma	trabalhar
01668858-a	lemma	desorganizado
01669246-a	lemma	perplexo
01669507-a	lemma	caótico
01670092-n	lemma	jabuti
01670092-n	lemma	tartaruga
01670092-n	lemma	tartarugas
01670221-a	lemma	organizado
01670669-a	lemma	corporativo
01670802-n	lemma	Tartaruga-gigante
01670802-n	lemma	tartaruga-gigante
01671039-v	lemma	tecer
01671039-v	lemma	tricotar
01671732-a	lemma	estruturado
01671874-n	lemma	Trionychidae
01672607-a	lemma	comum
01672607-a	lemma	costumeiro
01672607-a	lemma	rotineiro
01672767-n	lemma	Lepidosauria
01673061-a	lemma	medíocre
01673282-n	lemma	tuatara
01673503-n	lemma	Escamados
01673732-v	lemma	Nódulo
01673891-v	lemma	tecer
01673891-v	lemma	urdir
01673946-a	lemma	banal
01674242-a	lemma	cotidiano
01674242-a	lemma	quotidiano
01674464-n	lemma	Lagartos
01674464-n	lemma	Sauria
01674464-n	lemma	escamado
01674464-n	lemma	lagartixa
01674464-n	lemma	lagarto
01674464-n	lemma	lagartos
01674604-a	lemma	indiferente
01674717-v	lemma	entrançar
01674717-v	lemma	trançar
01674850-n	lemma	Gekkonidae
01674990-n	lemma	lagartixa
01675190-a	lemma	extraordinário
01675245-v	lemma	martelar
01675599-n	lemma	Coleonyx
01675963-v	lemma	adornar
01675963-v	lemma	decorar
01675963-v	lemma	embelezar
01675963-v	lemma	enfeitar
01675963-v	lemma	ladear
01675963-v	lemma	ornamentar
01675963-v	lemma	ornar
01675964-n	lemma	Pygopodidae
01676026-a	lemma	excepcional
01676313-n	lemma	Iguanidae
01676517-a	lemma	admirável
01676517-a	lemma	fabuloso
01676517-a	lemma	fantástico
01676517-a	lemma	magnífico
01676517-a	lemma	maravilhosa
01676517-a	lemma	maravilhoso
01676517-a	lemma	tremendo
01676993-a	lemma	fenomenal
01677200-a	lemma	horrível
01677366-n	lemma	iguana
01677433-a	lemma	grande
01677733-a	lemma	misterioso
01677957-a	lemma	pirotécnico
01678112-a	lemma	incomum
01678343-n	lemma	Sauromalus
01678417-a	lemma	singular
01678729-a	lemma	especial
01679055-a	lemma	orgânico
01679433-v	lemma	adornar
01679433-v	lemma	enfeitar
01679459-a	lemma	orgânico
01679744-a	lemma	estruturado
01679980-v	lemma	adornar
01679980-v	lemma	enfeitar
01680417-a	lemma	artificial
01680417-a	lemma	f''
01680689-a	lemma	holístico
01681028-a	lemma	arranjado
01681333-v	lemma	tatuar
01681723-v	lemma	esmaltar
01682073-a	lemma	extraviado
01682293-n	lemma	Basiliscus
01682582-v	lemma	lustrar
01682582-v	lemma	polir
01682588-n	lemma	Anolis
01682822-a	lemma	destinado
01682920-n	lemma	Amphisbaenidae
01683558-n	lemma	Xantusiidae
01683724-n	lemma	Scincidae
01684133-a	lemma	perplexo
01684180-v	lemma	adornar
01684663-v	lemma	pincelar
01684663-v	lemma	pintar
01684899-v	lemma	pintar
01684941-n	lemma	Cordylidae
01685107-n	lemma	Cordylus
01685277-n	lemma	Teiidae
01685313-v	lemma	criar
01685313-v	lemma	fazer
01685679-n	lemma	Cnemidophorus
01686132-v	lemma	figurar
01686132-v	lemma	representar
01686439-a	lemma	original
01687009-n	lemma	teju
01687167-a	lemma	novo
01687401-v	lemma	ilustrar
01687441-n	lemma	Agamidae
01687586-a	lemma	inovador
01688589-n	lemma	dragão
01688757-a	lemma	banal
01688757-a	lemma	comun
01688757-a	lemma	vulgar
01689226-n	lemma	Anguidae
01689379-v	lemma	delinear
01689775-a	lemma	escravista
01689880-a	lemma	ortodoxo
01690020-v	lemma	traçar
01690149-n	lemma	cobra-de-vidro
01690149-n	lemma	licranço
01690149-n	lemma	ânguis
01690244-a	lemma	canônico
01690294-v	lemma	desenhar
01690606-a	lemma	convencional
01690703-n	lemma	Xenosauridae
01690767-a	lemma	tradicional
01691057-v	lemma	escrever
01691384-n	lemma	Lanthanotidae
01691474-a	lemma	herético
01691687-a	lemma	iconoclástico
01692143-n	lemma	Helodermatidae
01692333-n	lemma	Monstro-de-Gila
01692333-n	lemma	monstro-de-gila
01692713-n	lemma	Lacertidae
01693020-n	lemma	Lacerta
01693425-a	lemma	extracurricular
01693783-n	lemma	Chamaeleonidae
01693783-n	lemma	camaleão
01693881-v	lemma	copiar
01693995-n	lemma	Chamaeleo
01694178-n	lemma	Camaleão-comum
01694223-a	lemma	coberto
01694709-n	lemma	Varanidae
01694984-v	lemma	clonar
01695060-n	lemma	Dragão-de-Komodo
01695060-n	lemma	dragão-de-comodo
01695060-n	lemma	dragão-de-komodo
01695567-v	lemma	sombrear
01695681-n	lemma	arcossauros
01696165-a	lemma	encharcado
01696282-n	lemma	Crocodilos
01696282-n	lemma	crocodilianos
01696346-a	lemma	empoeirada
01696346-a	lemma	empoeirado
01696648-v	lemma	adornar
01696648-v	lemma	colorir
01696849-n	lemma	crocodilo
01697002-n	lemma	Crocodylus
01697027-v	lemma	plasmar
01697129-a	lemma	rebocado
01697178-n	lemma	crocodilo
01697178-n	lemma	crocodilos
01697457-n	lemma	Crocodilo-do-Nilo
01697457-n	lemma	crocodilo-do-nilo
01697611-n	lemma	crocodilo-de-água-salgada
01697628-v	lemma	bosquejar
01697628-v	lemma	delinear
01697628-v	lemma	rascunhar
01698144-n	lemma	Jacare
01698144-n	lemma	Jacaré
01698271-v	lemma	escrever
01698640-n	lemma	Jacaré-americano
01699675-n	lemma	gavial
01699831-n	lemma	dinossauro
01699831-n	lemma	dinossáurio
01699838-a	lemma	oleoso
01699896-v	lemma	escrever
01700076-n	lemma	Ornitísquios
01700414-a	lemma	folhosa
01700414-a	lemma	folhoso
01700414-a	lemma	foliácea
01700414-a	lemma	foliáceo
01700414-a	lemma	frondosa
01700414-a	lemma	frondoso
01701334-n	lemma	Thyreophora
01701334-n	lemma	Tireoforanos
01701858-v	lemma	rimar
01701859-n	lemma	estegossauro
01702479-n	lemma	Edmontonia
01702514-v	lemma	versar
01702514-v	lemma	versejar
01702623-n	lemma	Marginocephalia
01703341-n	lemma	Ceratopsia
01703866-n	lemma	Ceratopsidae
01704323-n	lemma	tricerátopo
01704761-a	lemma	aberto
01704953-v	lemma	anotar
01705257-v	lemma	citar
01705494-v	lemma	compor
01705494-v	lemma	escrever
01705513-a	lemma	visível
01705591-n	lemma	ornitópodes
01706465-a	lemma	clandestino
01706465-a	lemma	escondido
01706889-v	lemma	compatibilizar
01707230-a	lemma	mascarado
01707306-v	lemma	compatibilizar
01707698-n	lemma	iguanodonte
01707733-a	lemma	ulterior
01707737-v	lemma	orquestrar
01707895-n	lemma	Saurísquios
01708249-a	lemma	pagado
01708317-v	lemma	coreografar
01708332-n	lemma	Sauropodomorfos
01708648-n	lemma	Prosauropoda
01708676-v	lemma	dançar
01708778-n	lemma	saurópodes
01709245-a	lemma	desobrigado
01709245-a	lemma	quite
01710177-n	lemma	diplodoco
01710260-a	lemma	gratuitamente
01710260-a	lemma	gratís
01710260-a	lemma	grátis
01710481-v	lemma	eleger
01710481-v	lemma	escolher
01710529-n	lemma	Titanossauro
01711071-a	lemma	dolorido
01711071-a	lemma	doloroso
01711071-a	lemma	doído
01711071-a	lemma	extenuante
01711071-a	lemma	árduo
01711297-n	lemma	Seismossauro
01711297-n	lemma	sismossauro
01711662-n	lemma	Terópodes
01711662-n	lemma	terópoda
01711965-v	lemma	filmar
01712704-v	lemma	executar
01712704-v	lemma	fazer
01712753-a	lemma	magoado
01712753-a	lemma	ofendido
01712753-a	lemma	sensível
01712940-a	lemma	traumático
01713095-a	lemma	indolor
01713764-n	lemma	tiranossauro
01714208-v	lemma	apresentar
01714208-v	lemma	efetuar
01714208-v	lemma	executar
01714208-v	lemma	fazer
01714985-a	lemma	representado
01715249-n	lemma	Megalosauridae
01716732-n	lemma	Maniraptora
01716971-a	lemma	repugnante
01717117-a	lemma	físico
01717117-a	lemma	palpável
01717117-a	lemma	tangível
01717467-n	lemma	velociráptor
01717666-n	lemma	Dromaeosauridae
01717901-a	lemma	subtil
01718015-v	lemma	debutar
01718158-a	lemma	paralela
01718158-a	lemma	paralelo
01718331-v	lemma	estrear
01718867-a	lemma	oblíquo
01719302-v	lemma	representar
01719393-a	lemma	diagonal
01719403-n	lemma	Sinapsida
01719403-n	lemma	Sinapsídeos
01719403-n	lemma	sinápsida
01719645-n	lemma	Therapsida
01719870-a	lemma	diagonal
01719921-v	lemma	fazer
01719921-v	lemma	representar
01720280-a	lemma	perpendicular
01720642-a	lemma	ortogonal
01720642-a	lemma	retangular
01720767-n	lemma	Cynodontia
01720867-n	lemma	Exaeretodon
01720930-a	lemma	perpendicular
01721059-a	lemma	perdoável
01721174-n	lemma	Dicynodontia
01721197-a	lemma	perdoável
01721401-a	lemma	venial
01721556-v	lemma	fingir
01721691-a	lemma	mortal
01721754-v	lemma	fingir
01721754-v	lemma	simular
01721898-n	lemma	Pelycosauria
01721898-n	lemma	pelicossauros
01722039-a	lemma	desculpável
01722085-n	lemma	Edaphosauridae
01722140-a	lemma	justificável
01722367-a	lemma	insustentável
01722529-a	lemma	materno
01722529-a	lemma	parental
01722645-v	lemma	efetivar
01722699-a	lemma	filial
01722965-a	lemma	parcial
01722998-n	lemma	Pterossauros
01722998-n	lemma	pterossauro
01723091-a	lemma	parcial
01723091-a	lemma	tendencioso
01723224-v	lemma	exercitar
01723224-v	lemma	exercitar-se
01723308-a	lemma	imparcial
01723425-n	lemma	Pterodactilo
01723425-n	lemma	pterodáctilo
01723579-n	lemma	pterodáctilo
01723690-v	lemma	personificar
01723690-v	lemma	representar
01723856-a	lemma	imparcial
01723856-a	lemma	indiferente
01723963-v	lemma	parodiar
01724072-a	lemma	indiferente
01724231-n	lemma	Icitiossauro
01724459-v	lemma	executar
01724743-a	lemma	navegável
01725240-n	lemma	Sauropterygia
01725427-n	lemma	plesiossauro
01725712-a	lemma	passional
01726021-a	lemma	flamejante
01726235-a	lemma	ardente
01726613-a	lemma	colérico
01726692-n	lemma	Serpentes
01726692-n	lemma	cobras
01726692-n	lemma	serpente
01726859-a	lemma	fanático
01726859-a	lemma	furiosa
01726859-a	lemma	furiosas
01726859-a	lemma	furiosos
01726859-a	lemma	hidrofóbico
01726960-n	lemma	Colubridae
01727133-a	lemma	devasso
01727646-n	lemma	colubrídeos
01728052-v	lemma	pedalar
01728614-a	lemma	antiga
01728614-a	lemma	vetusto
01729133-n	lemma	Nebelia
01729157-a	lemma	medieval
01729431-v	lemma	cantar
01729819-a	lemma	anterior
01729819-a	lemma	prévio
01730059-v	lemma	salmo
01730060-a	lemma	histórico
01730444-a	lemma	novo
01730444-a	lemma	recente
01730663-v	lemma	piar
01730663-v	lemma	trinar
01730679-n	lemma	Coluber
01730909-a	lemma	pré-histórico
01730960-n	lemma	Corredora-azul
01731031-v	lemma	cantar
01731786-a	lemma	existente
01731882-a	lemma	imediata
01732270-a	lemma	futuro
01732601-a	lemma	iminente
01732601-a	lemma	próximo
01733082-a	lemma	emergente
01733661-a	lemma	nascituro
01733661-a	lemma	pré-natal
01734171-a	lemma	órfão
01734436-a	lemma	paterno
01734502-v	lemma	replicar
01734884-a	lemma	maternal
01734884-a	lemma	materno
01735346-a	lemma	materno
01736122-a	lemma	diligente
01736256-n	lemma	Sonora
01736299-v	lemma	fotocopiar
01736299-v	lemma	xerocar
01736883-a	lemma	tolerante
01737197-n	lemma	Natrix
01737241-a	lemma	impaciente
01737875-n	lemma	cobra-de-água-de-colar
01737923-v	lemma	reinventar
01738065-n	lemma	Cobra-de-água-viperina
01739808-a	lemma	fabricado
01739808-a	lemma	inventado
01739808-a	lemma	maquiado
01739808-a	lemma	pintado
01739814-v	lemma	fazer
01739814-v	lemma	produzir
01740207-a	lemma	leal
01740207-a	lemma	patriótico
01740283-n	lemma	Typhlopidae
01740393-n	lemma	Leptotyphlopidae
01740608-v	lemma	arar
01740608-v	lemma	lavrar
01740892-a	lemma	pacífico
01741446-v	lemma	cultivar
01741669-a	lemma	pacífico
01741744-n	lemma	Boidae
01741864-v	lemma	arar
01741864-v	lemma	lavrar
01741943-n	lemma	jibóia
01742415-v	lemma	estorrar
01742415-v	lemma	gradar
01742715-a	lemma	belicoso
01742726-v	lemma	amanhar
01742726-v	lemma	cultivar
01742886-v	lemma	copiar
01742886-v	lemma	imitar
01742886-v	lemma	simular
01742912-a	lemma	tempestuoso
01743086-n	lemma	Anaconda
01743086-n	lemma	anaconda
01743086-n	lemma	sucuri
01743217-a	lemma	penitente
01743449-n	lemma	Pythonidae
01743704-a	lemma	penitencial
01744111-a	lemma	perspicaz
01744515-a	lemma	penetrante
01744611-v	lemma	escrever
01744611-v	lemma	publicar
01744657-n	lemma	Elapidae
01745484-n	lemma	Cobra-Coral
01745484-n	lemma	cobra-coral
01745722-v	lemma	editar
01745722-v	lemma	publicar
01745846-a	lemma	arguto
01745846-a	lemma	subtil
01746292-a	lemma	cega
01746818-n	lemma	Aspidelaps
01747364-a	lemma	ténue
01747374-v	lemma	transcrever
01747713-a	lemma	palpável
01747717-v	lemma	programar
01747739-n	lemma	Naja
01747885-n	lemma	cobra
01747945-v	lemma	imprimir
01747996-a	lemma	reconhecível
01748152-a	lemma	sensível
01749320-a	lemma	aprimorado
01749320-a	lemma	perfeito
01749582-n	lemma	mamba
01750437-n	lemma	Notechis
01750847-a	lemma	impecável
01751080-a	lemma	perfeito
01751201-a	lemma	ideal
01751465-a	lemma	idílico
01751472-n	lemma	taipan
01751748-n	lemma	Hydrophiidae
01751979-n	lemma	Viperidae
01752165-n	lemma	cobra
01752165-n	lemma	vibora
01752165-n	lemma	víbora
01752167-a	lemma	imperfeito
01752495-v	lemma	fazer
01752495-v	lemma	parir
01752585-n	lemma	vibora
01752884-v	lemma	causar
01752884-v	lemma	fazer
01752884-v	lemma	produzir
01752884-v	lemma	provocar
01752953-a	lemma	defeituoso
01753032-n	lemma	Biúta
01753365-a	lemma	perecível
01753465-v	lemma	desenhar
01753488-n	lemma	cerasta
01753488-n	lemma	ceraste
01753488-n	lemma	víboracornuda
01753652-a	lemma	biodegradável
01753788-v	lemma	criar
01754049-a	lemma	perdurável
01754271-v	lemma	preparar
01754421-a	lemma	duradouro
01754421-a	lemma	permanente
01754737-v	lemma	fazer
01754737-v	lemma	recortar
01754873-a	lemma	duradouro
01754873-a	lemma	eterno
01754873-a	lemma	perpétuo
01754876-n	lemma	Cascavel
01754876-n	lemma	cascavel
01755024-a	lemma	eterna
01755024-a	lemma	eternas
01755024-a	lemma	eterno
01755024-a	lemma	eternos
01755024-a	lemma	imperecível
01755024-a	lemma	interminável
01755024-a	lemma	perene
01755024-a	lemma	perpétuo
01755274-n	lemma	Crotalus
01755418-a	lemma	indissolúvel
01755816-v	lemma	executar
01756166-a	lemma	interino
01756291-n	lemma	cascavel-chifruda
01756292-a	lemma	efémero
01756292-a	lemma	efêmero
01756292-a	lemma	transitório
01756758-a	lemma	episódico
01757483-a	lemma	interino
01757483-a	lemma	precário
01758019-n	lemma	Jararaca
01758019-n	lemma	Jararacas
01758308-n	lemma	bico
01758339-a	lemma	duradouro
01758510-n	lemma	bico
01758510-n	lemma	boca
01758582-a	lemma	caduco
01758757-n	lemma	cadáver
01758895-n	lemma	carniça
01758934-a	lemma	reversvel
01759326-v	lemma	concitar
01759326-v	lemma	estimular
01759326-v	lemma	incitar
01759326-v	lemma	provocar
01759362-a	lemma	irreversível
01759527-a	lemma	permanente
01760670-a	lemma	irrevogável
01761120-v	lemma	acender
01761375-a	lemma	proibido
01761375-a	lemma	vedado
01761706-v	lemma	comover
01761742-a	lemma	intocável
01761871-a	lemma	aceitável
01761871-a	lemma	admissível
01761871-a	lemma	lícito
01762257-a	lemma	admissível
01762528-v	lemma	excitar
01762582-a	lemma	inadmissível
01762839-a	lemma	permissivo
01763159-a	lemma	indulgente
01763594-a	lemma	permissivo
01763813-a	lemma	preventivo
01764171-v	lemma	perturbar
01764351-a	lemma	obstrutivo
01764586-v	lemma	desarranjar
01764800-v	lemma	acalmar
01764800-v	lemma	tranqüilizar
01765237-a	lemma	preemptivo
01765392-v	lemma	acalmar
01765392-v	lemma	aliviar
01765392-v	lemma	apaziguar
01765392-v	lemma	aplacar
01765498-a	lemma	impeditivo
01765498-a	lemma	proibitivo
01765643-a	lemma	hesitante
01765643-a	lemma	perplexo
01765908-v	lemma	inquietar
01765908-v	lemma	preocupar
01766133-a	lemma	perplexo
01766407-v	lemma	tranquilizar
01766407-v	lemma	tranqüilizar
01767661-n	lemma	Artropode
01767661-n	lemma	Artrópodes
01767661-n	lemma	artrópode
01767661-n	lemma	artrópodes
01767949-v	lemma	afetar
01768244-n	lemma	Trilobita
01768244-n	lemma	trilobita
01768252-a	lemma	personalizado
01768402-n	lemma	Chelicerata
01769347-n	lemma	Aracnideos
01769347-n	lemma	Aracnídeo
01769347-n	lemma	Aracnídeos
01769347-n	lemma	aracnídeo
01769347-n	lemma	aracnídeos
01769565-a	lemma	impessoal
01769635-n	lemma	Opilião
01769843-a	lemma	persuasivo
01769902-v	lemma	impressionar
01769930-n	lemma	Phalangium
01770081-n	lemma	aranha-alho
01770081-n	lemma	aranha-bailarina
01770081-n	lemma	aranha-bode
01770081-n	lemma	aranha-fedorenta
01770081-n	lemma	bodum
01770081-n	lemma	frade-fedorento
01770392-a	lemma	coerente
01770393-n	lemma	Escorpiões
01770393-n	lemma	escorpião
01770501-v	lemma	perturbar
01770591-a	lemma	constrangedor
01771390-v	lemma	comover
01771462-a	lemma	penetrável
01771535-v	lemma	experimentar
01771839-a	lemma	denso
01771966-n	lemma	Aranhas
01771966-n	lemma	aranha
01772032-a	lemma	permeável
01772222-n	lemma	aranha
01772305-a	lemma	poroso
01772609-a	lemma	impermeável
01773094-a	lemma	hidrófugo
01773346-v	lemma	resentir
01773535-v	lemma	amargurar
01774136-v	lemma	abominar
01774136-v	lemma	detestar
01774136-v	lemma	odiar
01774384-n	lemma	viúva-negra
01774426-v	lemma	abominar
01774426-v	lemma	detestar
01774426-v	lemma	odiar
01774595-n	lemma	Theraphosidae
01774595-n	lemma	tarântula
01774750-n	lemma	tarântula
01774799-v	lemma	desdenhar
01774799-v	lemma	desprezar
01774869-a	lemma	resistente
01774918-n	lemma	Aranha-lobo
01774918-n	lemma	Lycosidae
01775164-v	lemma	amar
01775230-n	lemma	Lycosa
01775370-n	lemma	tarântula
01775535-v	lemma	amar
01775879-n	lemma	Àcaro
01775879-n	lemma	Ácaros
01775879-n	lemma	ácaro
01776214-v	lemma	acalentar
01776214-v	lemma	adorar
01776214-v	lemma	apreciar
01776313-n	lemma	Carrapato
01776313-n	lemma	carrapato
01776313-n	lemma	tiquetaque
01776532-a	lemma	apétalo
01776974-a	lemma	psicotrópico
01777032-n	lemma	Ixodes
01777212-a	lemma	alucinogênico
01777817-v	lemma	adorar
01777817-v	lemma	idolatrar
01777817-v	lemma	reverenciar
01777822-a	lemma	psicadélico
01778017-v	lemma	venerar
01778212-a	lemma	físico
01778568-v	lemma	venerar
01778572-a	lemma	carnal
01778572-a	lemma	sensual
01778935-a	lemma	corpóreo
01778935-a	lemma	somático
01778984-n	lemma	Dermacentor
01778990-v	lemma	idolatrar
01779165-v	lemma	aterrorizar
01779165-v	lemma	intimidar
01779558-a	lemma	fisiológico
01780142-n	lemma	ácaros
01780202-v	lemma	recear
01780202-v	lemma	temer
01780343-a	lemma	intelectual
01780343-a	lemma	racional
01780596-a	lemma	moral
01780729-v	lemma	achar
01780740-a	lemma	psíquico
01780941-v	lemma	aterrorizar
01780941-v	lemma	horripilar
01781076-a	lemma	psicológico
01781180-v	lemma	intimidar
01781478-a	lemma	piedoso
01781478-a	lemma	religioso
01782100-a	lemma	hipócrita
01782218-v	lemma	temer
01782650-v	lemma	alarmar
01782650-v	lemma	amedrontar
01782650-v	lemma	atordoar
01782650-v	lemma	bestificar
01782650-v	lemma	consternar
01782650-v	lemma	desconcertar
01782650-v	lemma	horrorizar
01782854-a	lemma	secular
01783158-a	lemma	devoto
01783158-a	lemma	religioso
01783205-n	lemma	Pauropoda
01783214-v	lemma	obsedar
01783384-n	lemma	Symphyla
01783710-a	lemma	devoto
01783710-a	lemma	piedoso
01783881-v	lemma	perturbar
01784217-a	lemma	ateístico
01784293-n	lemma	Tardigrada
01784401-a	lemma	pagão
01784602-a	lemma	decorrido
01784675-n	lemma	centopeia
01784675-n	lemma	centípede
01784675-n	lemma	quilópode
01785180-a	lemma	implacável
01785341-a	lemma	implacável
01785748-v	lemma	assustar
01785748-v	lemma	desalentar
01785748-v	lemma	intimidar
01785971-v	lemma	encolerizar
01785971-v	lemma	enraivecer
01785971-v	lemma	irar
01786402-n	lemma	Miriápodes
01786402-n	lemma	Myriapoda
01786646-n	lemma	Diplópode
01786646-n	lemma	centopéia
01786646-n	lemma	lacraia
01786760-v	lemma	importunar
01786760-v	lemma	incomodar
01786906-v	lemma	irritar
01787006-n	lemma	Aranha-do-mar
01787006-n	lemma	Pycnogonida
01787191-n	lemma	Merostomata
01787401-n	lemma	Xiphosura
01787955-v	lemma	importunar
01787955-v	lemma	incomodar
01787955-v	lemma	irritar
01787955-v	lemma	molestar
01787955-v	lemma	vexar
01788048-a	lemma	verificado
01788157-n	lemma	Tachypleus
01788273-a	lemma	manchado
01788420-n	lemma	Euriptéridos
01788705-a	lemma	floral
01788730-n	lemma	Pentastomida
01788932-v	lemma	importunar
01788932-v	lemma	incomodar
01788932-v	lemma	irritar
01789064-n	lemma	Galliformes
01789270-v	lemma	irritar
01789270-v	lemma	ofender
01789386-n	lemma	galináceos
01789514-v	lemma	aborrecer
01789514-v	lemma	importunar
01789514-v	lemma	incomodar
01789514-v	lemma	irritar
01789514-v	lemma	molestar
01789740-n	lemma	Galloanserae
01789740-n	lemma	galinha
01789740-n	lemma	galináceo
01790020-v	lemma	confundir
01790020-v	lemma	perturbar
01790739-v	lemma	confundir
01791625-n	lemma	frango
01791625-n	lemma	galinha
01791625-n	lemma	galo
01791756-v	lemma	distrair
01792042-n	lemma	franguinha
01792042-n	lemma	pintainho
01792042-n	lemma	pintinho
01792097-v	lemma	confundir
01792097-v	lemma	descompor
01792097-v	lemma	embaraçar
01792097-v	lemma	envergonhar
01792097-v	lemma	inferiorizar
01792158-n	lemma	galinha
01792158-n	lemma	galo
01792287-v	lemma	envergonhar
01792387-a	lemma	austero
01792640-n	lemma	galinha
01793177-v	lemma	ofender
01793177-v	lemma	provocar
01794158-n	lemma	peru
01794344-n	lemma	tom-tom
01794363-v	lemma	agoniar
01794363-v	lemma	agonizar
01794523-v	lemma	atormentar
01794523-v	lemma	supliciar
01794523-v	lemma	torturar
01794668-v	lemma	sofrer
01794771-a	lemma	flamboaiã
01794995-a	lemma	Churrigueresco
01795545-n	lemma	galolira
01795888-v	lemma	enfurecer
01796222-n	lemma	Lagopus
01796346-v	lemma	
01796346-v	lemma	eletrizar
01796346-v	lemma	emocionar
01796582-v	lemma	arrepender-se
01796582-v	lemma	sentir
01796924-v	lemma	lamentar
01797020-n	lemma	galomontês
01797020-n	lemma	tetraz
01797204-v	lemma	lamentar
01797347-v	lemma	afligir-se
01797347-v	lemma	aflija-se
01797347-v	lemma	magoar
01797633-a	lemma	configurado
01797633-a	lemma	tomado
01797730-v	lemma	acabrunhar
01797730-v	lemma	afligir
01797730-v	lemma	angustiar
01798162-a	lemma	acidental
01798162-a	lemma	casual
01798936-v	lemma	decepcionar
01798936-v	lemma	desapontar
01798936-v	lemma	desenganar-se
01798936-v	lemma	desiludir
01798936-v	lemma	desiludir-se
01799086-n	lemma	Cracidae
01799297-a	lemma	sincero
01799457-a	lemma	plausível
01799670-a	lemma	argumentável
01799670-a	lemma	discutível
01799794-v	lemma	abaixar
01799794-v	lemma	humilhar
01799794-v	lemma	humilhar-se
01799794-v	lemma	rebaixar
01799876-n	lemma	Penelope
01799957-a	lemma	inverossímil
01800169-a	lemma	improvável
01800349-a	lemma	simpático
01800422-v	lemma	rebaixar
01801029-a	lemma	agradável
01801029-a	lemma	ameno
01801029-a	lemma	aprazível
01801088-n	lemma	Megapodiidae
01801297-v	lemma	desumanizar
01801327-a	lemma	agradecido
01801446-a	lemma	idílico
01801498-v	lemma	humanizar
01801600-a	lemma	arisco
01801600-a	lemma	desagradável
01802165-a	lemma	acerbo
01802165-a	lemma	acre
01802165-a	lemma	amargo
01802165-a	lemma	amargoso
01802165-a	lemma	amaro
01802165-a	lemma	cáustico
01802165-a	lemma	virulento
01802165-a	lemma	áspero
01802219-v	lemma	queixar-se
01802309-n	lemma	Phasianidae
01802689-v	lemma	atormentar
01802689-v	lemma	torturar
01802774-a	lemma	animal
01802774-a	lemma	infernal
01803003-v	lemma	frustrar
01803003-v	lemma	incomodar
01803078-n	lemma	faisão
01803078-n	lemma	faisăo
01803247-a	lemma	horrível
01803247-a	lemma	pavoroso
01803247-a	lemma	terrível
01803380-v	lemma	incomodar
01803641-v	lemma	aguaçar
01803641-v	lemma	reavivar
01803792-a	lemma	áspera
01804175-a	lemma	dolorido
01804175-a	lemma	doloroso
01804175-a	lemma	lamentável
01804175-a	lemma	triste
01804340-n	lemma	Colinus
01804796-n	lemma	Coturnix
01804961-v	lemma	esperar
01805064-a	lemma	doloroso
01805064-a	lemma	triste
01805157-a	lemma	contente
01805157-a	lemma	satisfeito
01805355-a	lemma	divertido
01805523-v	lemma	sentir falta
01805523-v	lemma	sentir saudade
01805730-a	lemma	deleitado
01805801-n	lemma	pavão
01806505-v	lemma	deleitar
01806505-v	lemma	deliciar
01806505-v	lemma	encantar
01806505-v	lemma	fascinar
01806567-n	lemma	codorniz
01807219-a	lemma	aprazível
01807314-v	lemma	antagonizar
